"3016","嘉晶","92.50","0.60","1.48"
"3017","奇鋐","12.77","3.80","1.12"
"3018","同開","31.44","2.41","1.70"
"3019","亞光","-","0.00","0.96"
"3021","鴻名","17.01","5.34","1.14"
"3022","威強電","12.02","4.61","2.46"
"3023","信邦","13.25","5.53","2.09"
"3024","憶聲","-","0.00","0.66"
"3025","星通","78.24","1.13","1.21"
"3026","禾伸堂","10.64","7.66","1.13"
"3027","盛達","46.39","1.80","1.02"
"3028","增你強","11.14","8.92","0.82"
"3029","零壹","16.74","4.30","1.34"
"3030","德律","11.03","7.30","2.43"
"3031","佰鴻","32.28","3.37","1.07"
"3032","偉訓","11.09","8.75","1.28"
"3033","威健","12.13","8.73","1.36"
"3034","聯詠","12.83","3.95","3.28"
"3035","智原","24.76","4.90","2.42"
"3036","文曄","8.97","6.46","1.19"
"3037","欣興","59.24","2.56","0.66"
"3038","全台","9.58","0.00","0.80"
"3040","遠見","4.92","6.81","1.62"
"3041","揚智","26.49","9.98","1.21"
"3042","晶技","12.40","5.53","1.39"
"3043","科風","-","0.00","4.34"
"3044","健鼎","12.37","3.62","1.15"
"3045","台灣大","19.24","5.28","4.79"
"3046","建碁","-","0.00","1.81"
"3047","訊舟","18.52","5.82","0.99"
"3048","益登","11.07","7.73","1.77"
"3049","和鑫","12.06","0.00","0.95"
"3050","鈺德","-","0.00","0.54"
"3051","力特","6.94","0.00","2.17"
"3052","夆典","14.10","15.09","0.90"
"3054","萬國","153.93","0.46","1.86"
"3055","蔚華科","9.36","1.47","1.06"
"3056","總太","9.23","9.59","1.06"
"3057","喬鼎","13.11","5.96","2.18"
"3058","立德","114.55","3.97","0.74"
"3059","華晶科","30.93","0.00","0.88"
"3060","銘異","28.25","2.30","4.07"
"3062","建漢","22.98","1.46","1.44"
"3090","日電貿","12.47","7.07","1.60"
"3094","聯傑","29.40","3.78","1.93"
"3130","一零四","16.90","3.79","3.96"
"3149","正達","-","0.00","1.07"
"3164","景岳","-","0.00","1.68"
"3167","大量","11.88","6.44","1.92"
"3189","景碩","11.97","4.12","1.58"
"3209","全科","10.59","8.50","1.92"
"3229","晟鈦","72.36","0.00","3.60"
"3231","緯創","17.90","7.71","0.91"
"3257","虹冠電","11.77","4.81","2.35"
"3266","昇陽","4.73","5.26","1.14"
"3296","勝德","49.19","1.65","1.07"
"3305","昇貿","12.75","6.15","0.92"
"3308","聯德","-","0.00","1.15"
"3311","閎暉","-","5.22","0.92"
"3312","弘憶股","14.30","10.53","0.84"
"3315","宣昶","10.83","8.14","0.90"
"3338","泰碩","15.13","5.56","2.28"
"3356","奇偶","16.00","5.71","3.95"
"3376","新日興","13.02","4.84","1.36"
"3380","明泰","18.87","5.73","1.05"
"3383","新世紀","42.57","0.00","0.86"
"3406","玉晶光","-","0.00","1.10"
"3416","融程電","15.92","6.49","2.22"
"3419","譁裕","-","0.00","0.88"
"3432","台端","32.58","2.48","0.88"
"3437","榮創","17.99","4.83","2.17"
"3443","創意","24.77","3.70","3.16"
"3450","聯鈞","13.41","4.96","4.15"
"3454","晶睿","17.67","4.56","2.75"
"3474","華亞科","4.83","0.00","2.19"
"3481","群創","7.09","0.91","0.68"
"3494","誠研","31.52","2.00","1.06"
"3501","維熹","12.07","5.43","1.08"
"3504","揚明光","36.57","3.04","1.72"
"3514","昱晶","-","0.00","0.66"
"3515","華擎","16.43","5.53","1.40"
"3518","柏騰","-","1.85","1.30"
"3519","綠能","-","0.00","1.09"
"3532","台勝科","31.86","2.24","1.76"
"3533","嘉澤","10.84","4.40","1.50"
"3535","晶彩科","-","0.00","1.23"
"3536","誠創","-","0.00","1.69"
"3545","敦泰","30.19","1.00","1.55"
"3550","聯穎","13.84","5.97","0.62"
"3557","嘉威","-","0.00","0.91"
"3559","全智科","13.01","5.33","1.43"
"3561","昇陽科","48.54","0.00","0.88"
"3573","穎台","-","0.00","0.54"
"3576","新日光","106.54","0.72","1.12"
"3579","尚志","-","0.00","0.51"
"3583","辛耘","19.54","2.53","2.46"
"3584","介面","-","0.00","1.23"
"3588","通嘉","17.70","5.04","1.53"
"3591","艾笛森","-","1.08","0.92"
"3593","力銘","-","0.00","1.52"
"3596","智易","10.04","4.96","1.05"
"3598","奕力","9.40","3.34","1.34"
"3605","宏致","9.59","3.44","1.04"
"3607","谷崧","12.22","5.70","1.28"
"3617","碩天","11.17","6.37","1.43"
"3622","洋華","-","0.00","0.40"
"3645","達邁","24.36","3.03","2.96"
"3653","健策","17.30","5.75","1.53"
"3661","F-世芯","17.60","1.08","1.34"
"3665","F-貿聯","18.10","4.28","2.70"
"3669","圓展","86.82","2.09","0.74"
"3673","F-TPK","225.00","2.63","1.38"
"3679","新至陞","12.25","6.67","0.74"
"3682","亞太電","-","3.46","1.40"
"3686","達能","-","0.00","0.80"
"3694","海華","-","0.00","1.32"
"3698","隆達","26.53","3.96","1.12"
"3701","大眾控","-","0.00","1.48"
"3702","大聯大","10.71","6.12","1.38"
"3703","欣陸","-","9.01","0.52"
"3704","合勤控","42.57","0.95","0.76"
"3705","永信","19.26","4.57","2.44"
"3706","神達","24.16","2.87","0.57"
"4104","佳醫","20.36","4.85","0.94"
"4106","雃博","24.91","1.31","2.56"
"4108","懷特","-","0.00","1.99"
"4119","旭富","17.18","5.05","2.04"
"4133","亞諾法","29.41","3.09","1.57"
"4137","F-麗豐","17.51","4.20","3.97"
"4141","F-龍燈","15.96","2.49","1.09"
"4142","國光生","-","0.00","1.56"
"4144","F-康聯","12.36","5.45","1.66"
"4164","承業醫","28.73","3.41","1.63"
"4306","炎洲","53.57","1.67","0.93"
"4414","如興","77.27","2.35","1.34"
"4426","利勤","33.19","2.15","6.20"
"4526","東台","12.46","4.15","1.26"
"4532","瑞智","14.13","6.15","1.89"
"4536","拓凱","21.42","3.46","2.54"
"4722","國精化","13.99","5.28","1.39"
"4725","信昌化","-","0.00","1.27"
"4733","上緯","26.17","3.06","7.22"
"4737","華廣","50.94","1.74","2.06"
"4746","台耀","20.84","3.09","1.80"
"4755","三福化","16.39","2.64","0.99"
"4904","遠傳","20.85","5.11","3.29"
"4906","正文","92.08","8.60","0.77"
"4915","致伸","11.76","4.34","1.98"
"4916","事欣科","204.38","4.59","1.87"
"4919","新唐","17.24","4.22","2.03"
"4930","燦星網","5.13","12.25","0.85"
"4934","太極","33.33","2.38","1.30"
"4935","F-茂林","9.73","2.28","1.01"
"4938","和碩","15.69","4.75","1.72"
"4942","嘉彰","11.80","4.26","0.56"
"4952","凌通","14.48","6.04","2.18"
"4956","光鋐","17.57","2.48","0.99"
